day,kinko,Ptime,kokyaku,kokyaku_total,WD,core,starttime,endtime
43715,1346,0.002962963,287680,6678291,7,7.3,43715.05333,43715.0563
43715,1104,0.003483796,627091,13819716,7,6.3,43715.05345,43715.05693
43715,1370,0.003969907,662210,6678291,7,7.3,43715.0542,43715.05817
43715,1172,0.003622685,389675,13819716,7,6.3,43715.05479,43715.05841
43715,1227,0.003009259,433066,6678291,7,7.3,43715.05505,43715.05806
43715,1267,0.004513889,431492,13819716,7,6.3,43715.05532,43715.05984
43715,1174,0.004583333,414011,13819716,7,6.3,43715.05572,43715.0603
43715,1123,0.004953704,538870,13819716,7,6.3,43715.05572,43715.06067
43715,1181,0.004490741,485939,13819716,7,6.3,43715.05589,43715.06038
43715,1348,0.004849537,504483,13819716,7,6.3,43715.05594,43715.06079
43715,1396,0.003171296,716696,6678291,7,7.3,43715.05692,43715.06009
43715,1206,0.004386574,630731,13819716,7,6.3,43715.05907,43715.06346
43715,1358,0.005636574,1525358,6678291,7,7.3,43715.06167,43715.0673
43715,1394,0.003460648,933915,13819716,7,6.3,43715.06352,43715.06698
43715,1260,0.00837963,2459345,6678291,7,7.3,43715.06514,43715.07352
43715,1356,0.007789352,2566335,13819716,7,6.3,43715.07127,43715.07906
43717,1100,0.001967593,0,13819716,2,6.3,43717.04589,43717.04786
43717,1188,0.003738426,365500,13819716,2,6.3,43717.04834,43717.05208
43717,1104,0.003391204,627091,13819716,2,6.3,43717.04834,43717.05174
43717,1172,0.00369213,389675,13819716,2,6.3,43717.04863,43717.05233
43717,1267,0.003576389,431492,13819716,2,6.3,43717.04926,43717.05284
43717,1123,0.004953704,538870,13819716,2,6.3,43717.05037,43717.05532
43717,1299,0.002407407,0,6678291,2,7.3,43717.05042,43717.05282
43717,1174,0.004027778,414011,13819716,2,6.3,43717.05049,43717.05451
43717,1348,0.004953704,504483,13819716,2,6.3,43717.0506,43717.05556
43717,1181,0.004143519,485939,13819716,2,6.3,43717.05133,43717.05547
43717,1208,0.003125,381642,6678291,2,7.3,43717.05135,43717.05448
43717,1380,0.002453704,212294,6678291,2,7.3,43717.05135,43717.05381
43717,1370,0.004189815,662210,6678291,2,7.3,43717.05222,43717.05641
43717,1346,0.002916667,287680,6678291,2,7.3,43717.05234,43717.05525
43717,1227,0.003217593,433066,6678291,2,7.3,43717.05284,43717.05605
43717,1206,0.003784722,630731,13819716,2,6.3,43717.05323,43717.05701
43717,1396,0.003136574,716696,6678291,2,7.3,43717.05521,43717.05834
43717,1394,0.003819444,933915,13819716,2,6.3,43717.05565,43717.05947
43717,1358,0.005381944,1525358,6678291,2,7.3,43717.05682,43717.0622
43717,1356,0.007939815,2566335,13819716,2,6.3,43717.05991,43717.06785
43717,1260,0.007569444,2459345,6678291,2,7.3,43717.06098,43717.06855
43718,1100,0.002361111,0,13819716,3,6.3,43718.05001,43718.05237
43718,1380,0.002835648,212294,6678291,3,7.3,43718.05253,43718.05537
43718,1299,0.002534722,0,6678291,3,7.3,43718.05281,43718.05535
43718,1208,0.003298611,381642,6678291,3,7.3,43718.05304,43718.05634
43718,1188,0.003819444,365500,13819716,3,6.3,43718.05344,43718.05726
43718,1346,0.002974537,287680,6678291,3,7.3,43718.05378,43718.05676
43718,1370,0.004166667,662210,6678291,3,7.3,43718.05405,43718.05822
43718,1104,0.003680556,627091,13819716,3,6.3,43718.05412,43718.0578
43718,1227,0.003344907,433066,6678291,3,7.3,43718.05456,43718.05791
43718,1267,0.003912037,431492,13819716,3,6.3,43718.05516,43718.05907
43718,1172,0.003958333,389675,13819716,3,6.3,43718.05519,43718.05914
43718,1123,0.00505787,538870,13819716,3,6.3,43718.05572,43718.06078
43718,1174,0.004340278,414011,13819716,3,6.3,43718.05648,43718.06082
43718,1181,0.004178241,485939,13819716,3,6.3,43718.05684,43718.06102
43718,1348,0.004675926,504483,13819716,3,6.3,43718.05686,43718.06154
43718,1396,0.003449074,716696,6678291,3,7.3,43718.0573,43718.06075
43718,1206,0.003761574,630731,13819716,3,6.3,43718.05921,43718.06297
43718,1358,0.005219907,1525358,6678291,3,7.3,43718.06108,43718.0663
43718,1394,0.003831019,933915,13819716,3,6.3,43718.06345,43718.06728
43718,1260,0.008020833,2459345,6678291,3,7.3,43718.06471,43718.07273
43718,1356,0.007638889,2566335,13819716,3,6.3,43718.06975,43718.07738
43719,1100,0.002210648,0,13819716,4,6.3,43719.05513,43719.05734
43719,1104,0.003703704,627091,13819716,4,6.3,43719.0573,43719.06101
43719,1188,0.003703704,365500,13819716,4,6.3,43719.05753,43719.06124
43719,1299,0.002280093,0,6678291,4,7.3,43719.0592,43719.06148
43719,1172,0.004421296,389675,13819716,4,6.3,43719.05955,43719.06397
43719,1267,0.003969907,431492,13819716,4,6.3,43719.05994,43719.06391
43719,1123,0.004780093,538870,13819716,4,6.3,43719.05994,43719.06472
43719,1380,0.0025,212294,6678291,4,7.3,43719.06001,43719.06251
43719,1348,0.004965278,504483,13819716,4,6.3,43719.06003,43719.065
43719,1208,0.003298611,381642,6678291,4,7.3,43719.0609,43719.0642
43719,1174,0.00369213,414011,13819716,4,6.3,43719.061,43719.06469
43719,1346,0.003333333,287680,6678291,4,7.3,43719.06102,43719.06435
43719,1181,0.003553241,485939,13819716,4,6.3,43719.06146,43719.06501
43719,1370,0.004131944,662210,6678291,4,7.3,43719.06188,43719.06601
43719,1227,0.002997685,433066,6678291,4,7.3,43719.06245,43719.06545
43719,1206,0.00337963,630731,13819716,4,6.3,43719.06513,43719.06851
43719,1396,0.003240741,716696,6678291,4,7.3,43719.06552,43719.06876
43719,1394,0.003738426,933915,13819716,4,6.3,43719.0688,43719.07253
43719,1358,0.005150463,1525358,6678291,4,7.3,43719.06953,43719.07468
43719,1260,0.007789352,2459345,6678291,4,7.3,43719.07435,43719.08214
43720,1100,0.002418981,0,13819716,5,6.3,43720.04823,43720.05065
43720,1104,0.003657407,627091,13819716,5,6.3,43720.04938,43720.05303
43720,1188,0.003715278,365500,13819716,5,6.3,43720.04959,43720.05331
43720,1172,0.00369213,389675,13819716,5,6.3,43720.05096,43720.05465
43720,1267,0.003645833,431492,13819716,5,6.3,43720.05103,43720.05468
43720,1299,0.002303241,0,6678291,5,7.3,43720.05179,43720.0541
43720,1174,0.003877315,414011,13819716,5,6.3,43720.05189,43720.05576
43720,1123,0.004722222,538870,13819716,5,6.3,43720.05203,43720.05675
43720,1380,0.002546296,212294,6678291,5,7.3,43720.05219,43720.05473
43720,1348,0.004606481,504483,13819716,5,6.3,43720.05242,43720.05703
43720,1208,0.003032407,381642,6678291,5,7.3,43720.05255,43720.05558
43720,1181,0.003865741,485939,13819716,5,6.3,43720.05279,43720.05666
43720,1370,0.004050926,662210,6678291,5,7.3,43720.05355,43720.0576
43720,1346,0.002719907,287680,6678291,5,7.3,43720.05367,43720.05639
43720,1227,0.003148148,433066,6678291,5,7.3,43720.05478,43720.05793
43720,1206,0.004456019,630731,13819716,5,6.3,43720.05494,43720.0594
43720,1396,0.003229167,716696,6678291,5,7.3,43720.0569,43720.06013
43720,1394,0.00400463,933915,13819716,5,6.3,43720.05924,43720.06324
43720,1358,0.004965278,1525358,6678291,5,7.3,43720.06005,43720.06501
43720,1260,0.007627315,2459345,6678291,5,7.3,43720.06495,43720.07258
43720,1356,0.007928241,2566335,13819716,5,6.3,43720.06556,43720.07348
43721,1100,0.002256944,0,13819716,6,6.3,43721.05116,43721.05341
43721,1380,0.002777778,212294,6678291,6,7.3,43721.05221,43721.05499
43721,1208,0.002928241,381642,6678291,6,7.3,43721.05262,43721.05554
43721,1299,0.002337963,0,6678291,6,7.3,43721.05262,43721.05495
43721,1104,0.003530093,627091,13819716,6,6.3,43721.05286,43721.05639
43721,1188,0.00369213,365500,13819716,6,6.3,43721.05288,43721.05657
43721,1346,0.0028125,287680,6678291,6,7.3,43721.05319,43721.05601
43721,1370,0.003738426,662210,6678291,6,7.3,43721.0536,43721.05734
43721,1227,0.00306713,433066,6678291,6,7.3,43721.05473,43721.0578
43721,1267,0.003078704,431492,13819716,6,6.3,43721.05476,43721.05784
43721,1172,0.004826389,389675,13819716,6,6.3,43721.05542,43721.06024
43721,1181,0.004189815,485939,13819716,6,6.3,43721.05631,43721.0605
43721,1174,0.003761574,414011,13819716,6,6.3,43721.05631,43721.06007
43721,1348,0.004641204,504483,13819716,6,6.3,43721.05633,43721.06097
43721,1123,0.004537037,538870,13819716,6,6.3,43721.05638,43721.06091
43721,1396,0.003043981,716696,6678291,6,7.3,43721.05684,43721.05988
43721,1206,0.004166667,630731,13819716,6,6.3,43721.05912,43721.06329
43721,1358,0.004895833,1525358,6678291,6,7.3,43721.06023,43721.06513
43721,1394,0.004178241,933915,13819716,6,6.3,43721.06244,43721.06662
43721,1260,0.007280093,2459345,6678291,6,7.3,43721.06519,43721.07247
43721,1356,0.008194444,2566335,13819716,6,6.3,43721.06889,43721.07708
43722,1299,0.002326389,0,6678291,7,7.3,43722.04819,43722.05052
43722,1208,0.002962963,381642,6678291,7,7.3,43722.04882,43722.05178
43722,1380,0.003078704,212294,6678291,7,7.3,43722.04887,43722.05194
43722,1346,0.002766204,287680,6678291,7,7.3,43722.04963,43722.0524
43722,1227,0.003032407,433066,6678291,7,7.3,43722.05053,43722.05356
43722,1100,0.002418981,0,13819716,7,6.3,43722.05058,43722.053
43722,1188,0.003888889,365500,13819716,7,6.3,43722.05282,43722.05671
43722,1104,0.003333333,627091,13819716,7,6.3,43722.05313,43722.05646
43722,1396,0.003356481,716696,6678291,7,7.3,43722.05373,43722.05708
43722,1370,0.003564815,662210,6678291,7,7.3,43722.05499,43722.05855
43722,1267,0.003530093,431492,13819716,7,6.3,43722.0551,43722.05863
43722,1172,0.004039352,389675,13819716,7,6.3,43722.0551,43722.05914
43722,1174,0.003761574,414011,13819716,7,6.3,43722.05573,43722.05949
43722,1123,0.004930556,538870,13819716,7,6.3,43722.05594,43722.06087
43722,1348,0.004594907,504483,13819716,7,6.3,43722.0563,43722.06089
43722,1181,0.004166667,485939,13819716,7,6.3,43722.05634,43722.06051
43722,1358,0.005393519,1525358,6678291,7,7.3,43722.05707,43722.06247
43722,1206,0.004224537,630731,13819716,7,6.3,43722.0586,43722.06282
43722,1260,0.007395833,2459345,6678291,7,7.3,43722.06223,43722.06963
43722,1394,0.003784722,933915,13819716,7,6.3,43722.06358,43722.06736
43722,1356,0.008043981,2566335,13819716,7,6.3,43722.06953,43722.07757
43723,1100,0.002893519,0,13819716,1,6.3,43723.03987,43723.04277
43723,1188,0.004236111,365500,13819716,1,6.3,43723.04229,43723.04653
43723,1104,0.003900463,627091,13819716,1,6.3,43723.04243,43723.04633
43723,1172,0.007685185,389675,13819716,1,6.3,43723.04405,43723.05174
43723,1267,0.004097222,431492,13819716,1,6.3,43723.04419,43723.04829
43723,1174,0.00662037,414011,13819716,1,6.3,43723.04438,43723.051
43723,1123,0.005543981,538870,13819716,1,6.3,43723.04449,43723.05003
43723,1348,0.005358796,504483,13819716,1,6.3,43723.04477,43723.05013
43723,1299,0.003252315,0,6678291,1,7.3,43723.04505,43723.0483
43723,1208,0.004224537,381642,6678291,1,7.3,43723.04578,43723.05
43723,1380,0.003252315,212294,6678291,1,7.3,43723.04612,43723.04938
43723,1181,0.006365741,485939,13819716,1,6.3,43723.04619,43723.05256
43723,1370,0.004756944,662210,6678291,1,7.3,43723.04672,43723.05148
43723,1346,0.004618056,287680,6678291,1,7.3,43723.04686,43723.05148
43723,1227,0.003877315,433066,6678291,1,7.3,43723.04865,43723.05252
43723,1206,0.005046296,630731,13819716,1,6.3,43723.05017,43723.05522
43723,1396,0.004583333,716696,6678291,1,7.3,43723.05103,43723.05561
43723,1394,0.004814815,933915,13819716,1,6.3,43723.05278,43723.05759
43723,1358,0.006840278,1525358,6678291,1,7.3,43723.0535,43723.06034
43723,1260,0.008703704,2459345,6678291,1,7.3,43723.05853,43723.06723
43723,1356,0.009467593,2566335,13819716,1,6.3,43723.0586,43723.06807
43724,1299,0.002349537,0,6678291,2,7.3,43724.04419,43724.04654
43724,1100,0.002037037,0,13819716,2,6.3,43724.0448,43724.04684
43724,1380,0.003321759,212294,6678291,2,7.3,43724.04492,43724.04824
43724,1188,0.003657407,365500,13819716,2,6.3,43724.04499,43724.04865
43724,1104,0.003171296,627091,13819716,2,6.3,43724.04512,43724.04829
43724,1370,0.004212963,662210,6678291,2,7.3,43724.04558,43724.04979
43724,1208,0.002997685,381642,6678291,2,7.3,43724.04613,43724.04913
43724,1227,0.003599537,433066,6678291,2,7.3,43724.04632,43724.04992
43724,1123,0.004583333,538870,13819716,2,6.3,43724.04634,43724.05093
43724,1346,0.003425926,287680,6678291,2,7.3,43724.0465,43724.04993
43724,1172,0.004456019,389675,13819716,2,6.3,43724.04675,43724.0512
43724,1174,0.005104167,414011,13819716,2,6.3,43724.04691,43724.05201
43724,1181,0.004571759,485939,13819716,2,6.3,43724.04728,43724.05185
43724,1267,0.003842593,431492,13819716,2,6.3,43724.04791,43724.05175
43724,1396,0.003356481,716696,6678291,2,7.3,43724.04816,43724.05152
43724,1348,0.004421296,504483,13819716,2,6.3,43724.04853,43724.05295
43724,1394,0.004201389,933915,13819716,2,6.3,43724.05284,43724.05704
43724,1206,0.003993056,630731,13819716,2,6.3,43724.05286,43724.05685
43724,1358,0.005023148,1525358,6678291,2,7.3,43724.05366,43724.05868
43724,1260,0.007025463,2459345,6678291,2,7.3,43724.0584,43724.06543
43724,1356,0.007511574,2566335,13819716,2,6.3,43724.06514,43724.07265
43725,1100,0.001979167,0,13819716,3,6.3,43725.05324,43725.05522
43725,1299,0.002037037,0,6678291,3,7.3,43725.05403,43725.05606
43725,1380,0.002523148,212294,6678291,3,7.3,43725.05505,43725.05757
43725,1208,0.003252315,381642,6678291,3,7.3,43725.05507,43725.05832
43725,1188,0.004039352,365500,13819716,3,6.3,43725.05514,43725.05918
43725,1104,0.003576389,627091,13819716,3,6.3,43725.05535,43725.05892
43725,1370,0.004236111,662210,6678291,3,7.3,43725.05561,43725.05985
43725,1346,0.003298611,287680,6678291,3,7.3,43725.05588,43725.05918
43725,1172,0.004270833,389675,13819716,3,6.3,43725.05659,43725.06086
43725,1267,0.003969907,431492,13819716,3,6.3,43725.05661,43725.06058
43725,1227,0.003391204,433066,6678291,3,7.3,43725.05677,43725.06016
43725,1348,0.005601852,504483,13819716,3,6.3,43725.0575,43725.0631
43725,1174,0.004398148,414011,13819716,3,6.3,43725.05782,43725.06222
43725,1123,0.004780093,538870,13819716,3,6.3,43725.05785,43725.06263
43725,1181,0.004513889,485939,13819716,3,6.3,43725.05859,43725.0631
43725,1396,0.003391204,716696,6678291,3,7.3,43725.05859,43725.06198
43725,1206,0.004293981,630731,13819716,3,6.3,43725.06014,43725.06443
43725,1358,0.005185185,1525358,6678291,3,7.3,43725.06045,43725.06564
43725,1394,0.004097222,933915,13819716,3,6.3,43725.06325,43725.06735
43725,1260,0.007581019,2459345,6678291,3,7.3,43725.06547,43725.07306
43725,1356,0.008101852,2566335,13819716,3,6.3,43725.06634,43725.07444
43726,1299,0.00224537,0,6678291,4,7.3,43726.05183,43726.05407
43726,1380,0.002511574,212294,6678291,4,7.3,43726.05244,43726.05495
43726,1208,0.003287037,381642,6678291,4,7.3,43726.05292,43726.0562
43726,1346,0.00318287,287680,6678291,4,7.3,43726.05367,43726.05685
43726,1370,0.004016204,662210,6678291,4,7.3,43726.05402,43726.05803
43726,1227,0.003263889,433066,6678291,4,7.3,43726.05421,43726.05748
43726,1396,0.003298611,716696,6678291,4,7.3,43726.05691,43726.06021
43726,1100,0.002650463,0,13819716,4,6.3,43726.05836,43726.06101
43726,1188,0.004363426,365500,13819716,4,6.3,43726.06047,43726.06484
43726,1104,0.004016204,627091,13819716,4,6.3,43726.06074,43726.06476
43726,1358,0.005011574,1525358,6678291,4,7.3,43726.06178,43726.06679
43726,1172,0.004143519,389675,13819716,4,6.3,43726.06278,43726.06692
43726,1267,0.003819444,431492,13819716,4,6.3,43726.06287,43726.06669
43726,1174,0.003831019,414011,13819716,4,6.3,43726.06376,43726.06759
43726,1348,0.004444444,504483,13819716,4,6.3,43726.06411,43726.06855
43726,1123,0.004456019,538870,13819716,4,6.3,43726.06418,43726.06863
43726,1181,0.003923611,485939,13819716,4,6.3,43726.06463,43726.06855
43726,1206,0.003888889,630731,13819716,4,6.3,43726.06676,43726.07065
43726,1260,0.007476852,2459345,6678291,4,7.3,43726.06784,43726.07531
43726,1394,0.003460648,933915,13819716,4,6.3,43726.07177,43726.07523
43727,1100,0.002002315,0,13819716,5,6.3,43727.05036,43727.05236
43727,1299,0.002175926,0,6678291,5,7.3,43727.05223,43727.05441
43727,1380,0.002534722,212294,6678291,5,7.3,43727.05274,43727.05528
43727,1208,0.003460648,381642,6678291,5,7.3,43727.05307,43727.05653
43727,1346,0.003252315,287680,6678291,5,7.3,43727.05319,43727.05645
43727,1188,0.004016204,365500,13819716,5,6.3,43727.05333,43727.05735
43727,1104,0.003773148,627091,13819716,5,6.3,43727.05353,43727.0573
43727,1370,0.003912037,662210,6678291,5,7.3,43727.05424,43727.05815
43727,1227,0.003043981,433066,6678291,5,7.3,43727.05447,43727.05751
43727,1172,0.003900463,389675,13819716,5,6.3,43727.05499,43727.05889
43727,1267,0.003668981,431492,13819716,5,6.3,43727.05517,43727.05884
43727,1348,0.005046296,504483,13819716,5,6.3,43727.05545,43727.0605
43727,1123,0.004884259,538870,13819716,5,6.3,43727.05579,43727.06067
43727,1174,0.004386574,414011,13819716,5,6.3,43727.05588,43727.06027
43727,1181,0.003958333,485939,13819716,5,6.3,43727.05663,43727.06059
43727,1396,0.003240741,716696,6678291,5,7.3,43727.05715,43727.06039
43727,1206,0.003761574,630731,13819716,5,6.3,43727.05894,43727.0627
43727,1358,0.004988426,1525358,6678291,5,7.3,43727.0605,43727.06549
43727,1394,0.003530093,933915,13819716,5,6.3,43727.06333,43727.06686
43727,1260,0.007523148,2459345,6678291,5,7.3,43727.06628,43727.07381
43727,1356,0.007731481,2566335,13819716,5,6.3,43727.06854,43727.07627
43728,1100,0.002037037,0,13819716,6,6.3,43728.04988,43728.05192
43728,1188,0.003773148,365500,13819716,6,6.3,43728.05281,43728.05659
43728,1104,0.00349537,627091,13819716,6,6.3,43728.053,43728.05649
43728,1172,0.003518519,389675,13819716,6,6.3,43728.05409,43728.0576
43728,1123,0.004988426,538870,13819716,6,6.3,43728.05495,43728.05994
43728,1348,0.00505787,504483,13819716,6,6.3,43728.05507,43728.06013
43728,1299,0.002175926,0,6678291,6,7.3,43728.05514,43728.05731
43728,1174,0.004201389,414011,13819716,6,6.3,43728.05516,43728.05936
43728,1267,0.003680556,431492,13819716,6,6.3,43728.05521,43728.05889
43728,1181,0.004398148,485939,13819716,6,6.3,43728.0553,43728.0597
43728,1380,0.002465278,212294,6678291,6,7.3,43728.05605,43728.05852
43728,1208,0.003113426,381642,6678291,6,7.3,43728.0562,43728.05932
43728,1346,0.002743056,287680,6678291,6,7.3,43728.05706,43728.0598
43728,1370,0.004027778,662210,6678291,6,7.3,43728.05711,43728.06113
43728,1206,0.004270833,630731,13819716,6,6.3,43728.05818,43728.06245
43728,1227,0.00306713,433066,6678291,6,7.3,43728.05844,43728.0615
43728,1396,0.003113426,716696,6678291,6,7.3,43728.06044,43728.06355
43728,1394,0.003726852,933915,13819716,6,6.3,43728.06243,43728.06616
43728,1358,0.005092593,1525358,6678291,6,7.3,43728.06354,43728.06863
43728,1356,0.007835648,2566335,13819716,6,6.3,43728.0684,43728.07624
43728,1260,0.007569444,2459345,6678291,6,7.3,43728.06868,43728.07625
43729,1100,0.002233796,0,13819716,7,6.3,43729.05363,43729.05587
43729,1188,0.004201389,365500,13819716,7,6.3,43729.05755,43729.06175
43729,1104,0.004201389,627091,13819716,7,6.3,43729.05787,43729.06207
43729,1172,0.003576389,389675,13819716,7,6.3,43729.05873,43729.0623
43729,1348,0.004930556,504483,13819716,7,6.3,43729.05947,43729.0644
43729,1267,0.003657407,431492,13819716,7,6.3,43729.05954,43729.06319
43729,1123,0.004837963,538870,13819716,7,6.3,43729.05972,43729.06456
43729,1174,0.004236111,414011,13819716,7,6.3,43729.06008,43729.06432
43729,1181,0.004247685,485939,13819716,7,6.3,43729.06029,43729.06454
43729,1299,0.00224537,0,6678291,7,7.3,43729.06255,43729.06479
43729,1380,0.002627315,212294,6678291,7,7.3,43729.06313,43729.06575
43729,1208,0.003148148,381642,6678291,7,7.3,43729.06347,43729.06662
43729,1346,0.002858796,287680,6678291,7,7.3,43729.0642,43729.06706
43729,1206,0.003391204,630731,13819716,7,6.3,43729.06466,43729.06806
43729,1370,0.003796296,662210,6678291,7,7.3,43729.06543,43729.06922
43729,1227,0.003090278,433066,6678291,7,7.3,43729.06611,43729.0692
43729,1394,0.003819444,933915,13819716,7,6.3,43729.0689,43729.07272
43729,1396,0.002881944,716696,6678291,7,7.3,43729.06931,43729.07219
43729,1358,0.004965278,1525358,6678291,7,7.3,43729.07341,43729.07838
43731,1299,0.002326389,0,6678291,2,7.3,43731.0333,43731.03563
43731,1380,0.002719907,212294,6678291,2,7.3,43731.03388,43731.0366
